School,Author,Title,Dynasty,Content,School_e,Author_e,Title_e,Content_e
边塞,李益,宫怨,唐,露湿晴花春殿香，月明歌吹在昭阳。似将海水添宫漏，共滴长门一夜长。,Frontier fortress,Li Yi,Palace grievance,"The dew is wet, the flowers are sunny, the palace is fragrant in spring, and the song of the moon is blowing in Zhaoyang. It seems that the sea water is added to the palace leak, and the total dripping of Nagato lasts overnight."
边塞,李益,幽州赋诗见意时佐刘幕,唐,征戍在桑乾，年年蓟水寒。殷勤驿西路，北去向长安。,Frontier fortress,Li Yi,Youzhou composes poems and meets Liu Mu at the time,"The garrison is in Sanggan, and the Jishui is cold every year. Yinqinyi West Road, heading north to Chang'an."
边塞,李益,度破讷沙二首 其一,唐,眼见风来沙旋移，经年不省草生时。莫言塞北无春到，总有春来何处知。,Frontier fortress,Li Yi,One of the two firsts of Dubo Nasha,"Seeing the wind blowing and the sand swirling, I have been unconscious for many years when the grass grows. Mo Yan said that there is no spring in the north, but where does spring always come."
边塞,李益,度破讷沙二首 其二,唐,破讷沙头雁正飞，鸊鹈泉上战初归。平明日出东南地，满碛寒光生铁衣。,Frontier fortress,Li Yi,Du Po Nasha is the first of two,"The geese are flying in the broken sand, and the geese and pelicans have returned from the battle for the first time. In Pingming, the sun rises in the southeast, and the moraine is full of cold light and pig iron clothes."
边塞,李益,春夜闻笛,唐,寒山吹笛唤春归，迁客相看泪满衣。洞庭一夜无穷雁，不待天明尽北飞。,Frontier fortress,Li Yi,Wendi on a spring night,"Hanshan plays the flute to call for the return of spring, and the migrants look at each other with tears in their clothes. There are endless geese in Dongting overnight, and they will fly north before dawn."
边塞,李益,柳杨送客,唐,青枫江畔白蘋洲，楚客伤离不待秋。君见隋朝更何事，柳杨南渡水悠悠。,Frontier fortress,Li Yi,Liu Yang sees off guests,"On the Baiping Island by the Qingfeng River, the guests of Chu are wounded and can't wait for autumn. You see what happened in the Sui Dynasty, Liu Yang crossed the water leisurely in the south."
边塞,李益,统汉峰下,唐,统汉峰西降户营，黄河战骨拥长城。只今已勒燕然石，北地无人空月明。,Frontier fortress,Li Yi,Under Tonghan Peak,"Tonghan Peak descends to the household camp in the west, and the Yellow River fights against the Great Wall. Now that the Yanran stone has been pulled, there is no one in the north and the moon is bright."
边塞,王之涣,九日送别,唐,蓟庭萧瑟故人稀，何处登高且送归。今日暂同芳菊酒，明朝应作断蓬飞。,Frontier fortress,Wang Zhihuan,nine day farewell,"Jiting is bleak and old people are few, where to climb and send them back. Today, it is temporarily used with Fangju wine, and it should be broken in the Ming Dynasty."
边塞,王之涣,送别,唐,杨柳东风树，青青夹御河。近来攀折苦，应为别离多。,Frontier fortress,Wang Zhihuan,farewell,"Willows, Dongfeng trees, Qingqing clip Yuhe. Recently, the pain of climbing and breaking should be due to the separation."
边塞,王之涣,凉州词二首 其一,唐,黄河远上白云间，一片孤城万仞山。羌笛何须怨杨柳，春风不度玉门关。,Frontier fortress,Wang Zhihuan,One of the Two Poems of Liangzhou,"The Yellow River is far above the white clouds, and there is an isolated city, Wanren Mountain. Why bamboo flute complain willow, spring is not degree Pass."
边塞,王之涣,凉州词二首 其二,唐,单于北望拂云堆，杀马登坛祭几回。汉家天子今神武，不肯和亲归去来。,Frontier fortress,Wang Zhihuan,Two Poems of Liangzhou,"Shanyu looked north at Fuyundui, killed Ma and offered sacrifices to the altar several times. The emperor of the Han family is very powerful today, and he is unwilling to go back with his relatives."
边塞,王之涣,宴词,唐,长堤春水绿悠悠，畎入漳河一道流。莫听声声催去棹，桃溪浅处不胜舟。,Frontier fortress,Wang Zhihuan,Banquet speech,"The spring water of the long embankment is green and long, flowing into the Zhanghe River. Don't listen to the sound urging you to go, the shallows of Taoxi are too shallow for boats."
边塞,王之涣,登鹳雀楼,唐,白日依山尽，黄河入海流。欲穷千里目，更上一层楼。,Frontier fortress,Wang Zhihuan,Climb the stork tower,"The sun is at the end of the mountain, and the Yellow River flows into the sea. If you want to see a thousand miles away, go to a higher level."
边塞,王之涣,凉州词二首,唐,黄河远上白云间，一片孤城万仞山。羌笛何须怨杨柳，春风不度玉门关。单于北望拂云堆，杀马登坛祭几回。汉家天子今神武，不肯和亲归去来。,Frontier fortress,Wang Zhihuan,Two Poems of Liangzhou,"The Yellow River is far above the white clouds, and there is an isolated city, Wanren Mountain. Why bamboo flute complain willow, spring is not degree Pass. Shanyu looked north at Fuyundui, killed Ma and offered sacrifices to the altar several times. The emperor of the Han family is very powerful today, and he is unwilling to go back with his relatives."
边塞,李颀,失题,唐,紫极殿前朝伏奏，龙华会里日相望。别离岁岁如流水，谁辨他乡与故乡。,Frontier fortress,Li Qi,Mistake,"In front of the Ziji Hall, there is an ambush, and the Longhua Club faces each other every day. Parting each year is like running water, who can tell the difference between a foreign country and a hometown."
边塞,李颀,陈十六东亭,唐,馀春伴蝴蝶，把酒听黄鹂。最是淹留处，残花三两枝。,Frontier fortress,Li Qi,Chen Shiliu Dongting,"Yu Chun accompanied the butterflies and listened to the orioles while drinking. In the most flooded place, there are three or two branches of residual flowers."
边塞,李颀,奉送五叔入京兼寄綦毋三,唐,云阴带残日，怅别此何时。欲望黄山道，无由见所思。,Frontier fortress,Li Qi,Send Uncle Wu to Beijing and send Qi Wusan,"The clouds are overcast with the dying sun, and I am disappointed when to say goodbye. Desire Huangshan Road, there is no way to see or think."
边塞,李颀,送五叔入京兼寄綦毋三,唐,吏部明年拜官后，西城必与故人期。寄书春草年年色，莫道相逢玉女祠。,Frontier fortress,Li Qi,Send Uncle Wu to Beijing and send Qi Wusan,"After the Ministry of Officials pays homage to officials next year, Xicheng will have a date with the old man. Sending books to the spring grass every year, Mo Dao meets the Jade Girl Temple."
边塞,李颀,送崔婴赴汉阳,唐,中外相连弟与兄，新加小县子男名。才年三十佩铜印，知尔弦歌汉水清。,Frontier fortress,Li Qi,Send Cui Ying to Hanyang,"Chinese and foreign connected brothers and brothers, and the male name of Xiaoxianzi was added. At the age of 30, he wears a bronze seal, and he knows how to sing Han Shuiqing."
边塞,李颀,寄韩鹏,唐,为政心闲物自闲，朝看飞鸟暮飞还。寄书河上神明宰，羡尔城头姑射山。,Frontier fortress,Li Qi,Send Han Peng,"For the sake of politics and things, I am free to watch the birds fly in the morning and return in the evening. Send the book to the gods on the river, and Xianer City Head Gu shoots the mountain."
边塞,李颀,野老曝背,唐,百岁老翁不种田，惟知曝背乐残年。有时扪虱独搔首，目送归鸿篱下眠。,Frontier fortress,Li Qi,Wild old exposure,"hundred-year-old man does not farm, but knows how to live in his dying years. Sometimes I scratch my head alone when I touch the lice, and watch them go back to sleep under the fence."
边塞,李颀,遇刘五,唐,洛阳一别梨花新，黄鸟飞飞逢故人。携手当年共为乐，无惊蕙草惜残春。,Frontier fortress,Li Qi,Meet Liu Wu,"Luoyang is a farewell to new pear blossoms, and yellow birds fly to meet old friends. Let's join hands for the joy of the past, and cherish the remnant spring without any surprises."
边塞,李颀,达奚吏部夫人寇氏挽歌,唐,存殁令名传，青青松柏田。事姑称孝妇，生子继先贤。露湿铭旌重，风吹卤簿前。阴堂从此闭，谁诵女师篇。,Frontier fortress,Li Qi,An Elegy of Kou's Wife of Daxi's Ministry of Officials,"The name of the death order is passed on, and the green pines and cypresses are green. The aunt is called a filial woman, and she has children to follow the sages. The dew is wet and the Mingjing is heavy, and the wind blows before the halogen book. The Yintang will be closed from now on, who will recite the female teacher chapter."
边塞,李颀,觉公院施鸟石台,唐,石台置香饭，斋后施诸禽。童子亦知善，众生无惧心。苔痕苍晓露，盘势出香林。锡杖或围绕，吾师一念深。,Frontier fortress,Li Qi,Juegongyuan Shiniao Stone Terrace,"A fragrant rice is placed on the stone platform, and all the poultry are served after fasting. Boys also know goodness, and all living beings have no fear. The moss marks are green and the dew is out, and the fragrant forest is out of the disk. The tin stick may be around, my teacher has a deep thought."
边塞,李颀,送人归沔南,唐,梅花今正发，失路复何如。旧国云山在，新年风景馀。春饶汉阳梦，日寄武陵书。可即明时老，临川莫羡鱼。,Frontier fortress,Li Qi,Sending people back to Miannan,"The plum blossoms are on the way today, so what if you lose your way? The clouds and mountains of the old country are still there, and the scenery of the New Year is still there. Chunrao Hanyang dream, sent Wuling book every day. But when you are old tomorrow, don't envy fish in Linchuan."
边塞,李颀,送人尉闽中,唐,可叹芳菲日，分为万里情。阊门折垂柳，御苑听残莺。海戍通闽邑，江航过楚城。客心君莫问，春草是王程。,Frontier fortress,Li Qi,Send it off to Wei Minzhong,"It's a pity that Fangfei's day is divided into thousands of miles. Weeping willows are folded at the gate of Chang, and the remnant orioles are listened to in the royal garden. Haishu leads to Minyi, and Jianghang passes through Chucheng. Don't ask the guest heart, the spring grass is Wang Cheng."
边塞,李颀,送卢逸人,唐,洛阳为此别，携手更何时。不复人间见，祗应海上期。清溪入云木，白首卧茅茨。共惜卢敖去，天边望所思。,Frontier fortress,Li Qi,Send Lu Yiren,"For this reason, Luoyang will leave, and when will we join hands. It is no longer seen in the world, but only in the sea period. The clear stream flows into the cloud wood, and the white head lies in Maoci. Let's cherish Lu Ao's departure together, looking at what we think in the sky."
边塞,李颀,送李回,唐,知君官属大司农，诏幸骊山职事雄。岁发金钱供御府，昼看仙液注离宫。千岩曙雪旌门上，十月寒花辇路中。不睹声明与文物，自伤流滞去关东。,Frontier fortress,Li Qi,Send Li back,"The Zhijun official belongs to the Dasinong, and the imperial edict is fortunate to be a hero in Lishan. At the age of one year, money is given to the imperial government, and in the daytime, the fairy liquid is injected into the palace. On Qianyan Shuxuejing gate, in the road of cold flowers in October. No statement and cultural relics were seen, self-inflicted and stuck in Kanto."
边塞,李颀,送相里造入京,唐,子月过秦正，寒云覆洛城。嗟君未得志，犹作苦辛行。煖酒嫌衣薄，瞻风候雨晴。春官含笑待，驱马速前程。,Frontier fortress,Li Qi,Send Xiangli to Beijing,"Ziyue passed Qinzheng, and cold clouds covered Luocheng. You have not achieved your ambition, but you are still doing hard work. Warm wine is too thin to wear clothes, and weather the wind and rain. Chunguan smiled and drove the horse forward."
